  260,19940408,  186,   41,   46,   98,   24,   21,    4,  154,   24,   69,   47,    6,   97,   14,   38,    6,   23,   17,  781,   59,   58,   20,   24,10018,10052,    9, 9913,   24,   30,    6,   68,   16,    7,   86,   97,    1,   65,   17,   10
  260,19940409,  230,   31,   41,  103,    1,   10,   24,  175,    1,   44,   -4,   24,   84,   13,  -38,   24,   42,   31, 1048,   38,   48,   15,    1, 9911, 9944,   24, 9879,    4,   57,    3,   80,   17,    6,   86,   97,    6,   64,   12,   13
  260,19940410,   37,   21,   31,   62,   16,    5,    4,  103,   16,   44,   -7,    2,   93,   16,  -38,    6,   38,   28,  952,   21,   13,   10,    7,10040,10135,   22, 9947,    1,   20,    7,   75,   17,    6,   86,  100,    4,   53,   15,   12
  260,19940411,   19,   62,   62,   87,   11,   36,   22,  149,   12,   91,   58,    5,  133,   13,   48,    6,  102,   75, 1724,    0,    0,    0,    1,10179,10202,   21,10138,    1,   56,    5,   70,   14,    2,   75,   88,    1,   54,   13,   25
  260,19940412,  360,   46,   46,   72,   10,   26,    6,  129,   10,   87,   44,    6,  128,   11,   17,    6,   47,   34, 1181,    0,   -1,   -1,   13,10169,10192,    1,10140,   24,   57,    5,   63,   11,    5,   77,   94,    6,   61,   11,   17
  260,19940413,  350,   77,   77,   98,   12,   41,    1,  185,   16,   79,   52,   24,  110,   12,   45,   24,   49,   36, 1435,    0,   -1,   -1,   21,10156,10179,   22,10132,    4,   57,    5,   70,   21,    7,   72,   87,    2,   58,   12,   20
  260,19940414,  330,   46,   46,   67,    2,   31,   19,  134,    1,   61,   41,    6,   98,   15,   37,    6,   75,   54, 1837,   70,   30,   15,   20,10147,10173,    1,10134,   13,   60,   16,   80,    8,    6,   75,   95,   20,   56,   14,   24
  260,19940415,   86,   15,   31,   41,   13,   15,   19,   72,    1,   63,   40,   22,   84,   17,   13,   24,    2,    1,  553,   52,   35,   11,    4,10166,10221,   23,10124,    5,   42,    5,   70,    9,    6,   85,   98,    5,   70,   16,    7
  260,19940416,   35,   51,   57,   82,   17,   31,    1,  134,   17,   79,   32,    5,  133,   14,   17,    6,  121,   87, 2016,    0,    0,    0,    1,10214,10230,    9,10194,   24,   20,    5,   70,   12,    3,   77,   96,    4,   52,   12,   28
  260,19940417,   18,   62,   62,   77,   14,   41,   24,  144,   16,   61,   47,    6,   87,   10,   41,   24,   28,   20,  957,    0,   -1,   -1,   11,10173,10191,    1,10163,   15,   25,    4,   80,    9,    7,   76,   94,    3,   58,    9,   13
  260,19940418,    8,   36,   36,   51,    8,   15,   22,   87,    1,   56,   -3,   24,  105,   14,  -40,   24,   81,   58, 1544,    0,    0,    0,    1,10162,10174,    7,10143,   24,   72,    4,   81,   11,    3,   70,   97,   24,   48,   13,   20
  260,19940419,  172,    5,   15,   26,   24,    5,    3,   41,   13,   48,  -17,    4,   96,   17,  -51,    6,   25,   18,  962,    0,    0,    0,    1,10105,10138,    1,10085,   17,   60,   20,   75,    1,    6,   78,  100,    2,   56,   16,   12
  260,19940420,  157,    5,   21,   51,   18,    5,   23,   98,   18,   70,    3,    6,  145,   15,  -33,    6,   28,   20, 1296,    0,   -1,   -1,   16,10067,10084,    1,10051,   16,   38,   19,   60,    1,    4,   73,  100,   23,   46,   12,   17
  260,19940421,  208,   21,   31,   57,   14,    5,    1,  113,   15,   78,   17,   24,  138,   15,  -22,   24,   30,   21,  871,    0,   -1,   -1,    9,10087,10122,   24,10067,    1,   20,    6,   60,   21,    5,   75,   99,    1,   47,   16,   12
